Frequency,Nominal,Min,Max
42219.18229136288,-61.69681900305527,-66.46913571122445,-56.24196905770007
42457.42547665312,-62.12372842238619,-66.85641336314654,-56.725615430553475
42697.01307015444,-62.54651333050241,-67.24049277703814,-57.2036560948448
42937.95265837318,-62.96527413728331,-67.6214443515112,-57.67624592755241
43180.2518706264,-63.380107850572465,-67.99933636742993,-58.14353374541794
43423.918379283474,-63.791108228567175,-68.37423507161871,-58.605662619660386
43668.95990000901,-64.19836592368532,-68.74620475644863,-59.06277017027485
43915.384192007165,-64.60196861848004,-69.11530783554502,-59.514988841501165
44163.19905826735,-65.00200115412906,-69.48160491584198,-59.962446159905724
44412.412345811324,-65.3985456519842,-69.84515486619455,-60.405264976390384
