Frequency,Nominal,Min,Max
38584.102515788865,38352.93283404087,36840.67449315221,39448.16538295996
38801.83291666419,38426.99715530898,36953.18451659683,39501.02811563413
39020.79197194312,38498.578199019255,37061.552643143434,39552.25237649848
39240.98661493235,38567.77919074025,37165.96290762312,39601.901938847164
39462.42381806325,38634.69839424038,37266.59030186115,39650.0376474718
39685.11059311272,38699.429370656835,37363.601215858536,39696.71756946338
39909.05399142512,38762.061224041,37457.153862848514,39741.99713670694
40134.26110413565,38822.678833888276,37547.3986877265,39785.92928052889
40360.73906239482,38881.36307525498,37634.478758600926,39828.564558935126
40588.495037594286,38938.191027056455,37718.53014141456,39869.95127685551
40817.536241593916,38993.23616912724,37799.68225774799,39910.135599789464
41047.869926950174,39046.56856860899,37878.05822604641,39949.16166122589
41279.50338714575,39098.25505621356,37953.77518661171,39987.07166419129
41512.44395682052,39148.35939288967,38026.94461078008,40023.90597726009
41746.69901200379,39196.942427401555,38097.672594763506,40059.70322534324
41982.27597034785,39244.06224530626,38166.06013867616,40094.500375553056
42219.18229136288,39289.77430979588,38232.20341129571,40128.3328184257
42457.42547665312,39334.13159484933,38296.19400112782,40161.23444476663
42697.01307015444,39377.184711117094,38358.119154351225,40193.23771836913
42937.95265837318,39418.98202494201,38418.06200022331,40224.37374484144
43180.2518706264,39459.56977089856,38476.101764522056,40254.672336764736
43423.918379283474,39498.992158213354,38532.313971591924,40284.16207539085
43668.95990000901,39537.29147141085,38586.770635550034,40312.870369076634
43915.384192007165,39574.50816550943,38639.540441193516,40340.82350864037
44163.19905826735,39610.68095607583,38690.68891513298,40368.046719814454
44412.412345811324,39645.84690442832,38740.278587658526,40394.564212958765
