Frequency,Nominal,Min,Max
40817.536241593916,-18.471596068318192,-18.548602392462907,-18.378979729407213
41047.869926950174,-18.4776319968184,-18.553428730533486,-18.387055497875814
41279.50338714575,-18.483535103505233,-18.55816542149928,-18.394920378680535
41512.44395682052,-18.489310283590257,-18.56281542881695,-18.402583246054064
41746.69901200379,-18.494962195659166,-18.56738158955261,-18.41005248259306
41982.27597034785,-18.500495275991696,-18.571866621135136,-18.417336013211525
42219.18229136288,-18.505913751841824,-18.576273127677638,-18.424441336289455
42457.42547665312,-18.51122165376639,-18.580603605899267,-18.431375552286262
42697.01307015444,-18.51642282708176,-18.584860450676796,-18.43814539005909
42937.95265837318,-18.52152094252045,-18.589045960252925,-18.444757231100127
43180.2518706264,-18.5265195061529,-18.593162341126103,-18.451217131884242
43423.918379283474,-18.531421868633593,-18.597211712644487,-18.457530844498418
43668.95990000901,-18.53623123382503,-18.60119611132492,-18.46370383570642
43915.384192007165,-18.540950666848552,-18.605117494916115,-18.46974130458679
44163.19905826735,-18.545583101606287,-18.60897774622362,-18.47564819886829
44412.412345811324,-18.55013134781482,-18.612778676712935,-18.481429230074546
